labyrinth_id,labyrinth_name,theme,beast,quality
99,Depths amid the Terrier Shepherd Spaniel,Dogs & Canines,Brown Dog Tick,Q7_Ancient
99,Depths amid the Terrier Shepherd Spaniel,Dogs & Canines,Cocker Spaniel,Q8_Arcane
99,Depths amid the Terrier Shepherd Spaniel,Dogs & Canines,Dutch Shepherd,Q9_Celestial
99,Depths amid the Terrier Shepherd Spaniel,Dogs & Canines,English Setter,Q10_Ethereal
99,Depths amid the Terrier Shepherd Spaniel,Dogs & Canines,French Bulldog,Q11_Transcendent
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Rottweiler Mix,Q1_Common
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Saint Shepherd,Q2_Uncommon
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Siberian Husky,Q3_Rare
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Valley Bulldog,Q4_Superior
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Appenzeller Dog,Q5_Epic
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Clumber Spaniel,Q6_Mythic
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Corman Shepherd,Q7_Ancient
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,English Bulldog,Q8_Arcane
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,English Pointer,Q9_Celestial
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Golden Shepherd,Q10_Ethereal
110,Reach amid the Shepherd Bulldog English,Dogs & Canines,Norfolk Terrier,Q11_Transcendent
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Norwich Terrier,Q1_Common
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Picardy Spaniel,Q2_Uncommon
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Plott Hound Mix,Q3_Rare
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Russell Terrier,Q4_Superior
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Shiloh Shepherd,Q5_Epic
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Spanish Mastiff,Q6_Mythic
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Tibetan Mastiff,Q7_Ancient
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Tibetan Spaniel,Q8_Arcane
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Tibetan Terrier,Q9_Celestial
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Toy Fox Terrier,Q10_Ethereal
121,Vein within the Terrier Tibetan Spaniel,Dogs & Canines,Wheaten Terrier,Q11_Transcendent
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,African Wild Dog,Q1_Common
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Airedale Terrier,Q2_Uncommon
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Alaskan Shepherd,Q3_Rare
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,American Bulldog,Q4_Superior
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Belgian Malinois,Q5_Epic
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Belgian Shepherd,Q6_Mythic
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Bernese Shepherd,Q7_Ancient
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Bull and Terrier,Q8_Arcane
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Chinese Shar-Pei,Q9_Celestial
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,Dapple Dachshund,Q10_Ethereal
132,Sanctum beneath the Shepherd Terrier Belgian,Dogs & Canines,English Shepherd,Q11_Transcendent
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Golden Retriever,Q1_Common
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Japanese Terrier,Q2_Uncommon
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Lakeland Terrier,Q3_Rare
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Pyrenean Mastiff,Q4_Superior
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Scottish Terrier,Q5_Epic
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Sealyham Terrier,Q6_Mythic
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Teacup Chihuahua,Q7_Ancient
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Wire Fox Terrier,Q8_Arcane
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,American Dog Tick,Q9_Celestial
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Border Collie Mix,Q10_Ethereal
143,Rifts within the Terrier Golden Retriever,Dogs & Canines,Brazilian Terrier,Q11_Transcendent
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Catahoula Bulldog,Q1_Common
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Comfort Retriever,Q2_Uncommon
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Doberman Pinscher,Q3_Rare
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Italian Greyhound,Q4_Superior
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Piebald Dachshund,Q5_Epic
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Pyrenean Shepherd,Q6_Mythic
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Red Nose Pit Bull,Q7_Ancient
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Spanish Water Dog,Q8_Arcane
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Wirehaired Vizsla,Q9_Celestial
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Yorkshire Terrier,Q10_Ethereal
154,Crown within the Bulldog Catahoula Comfort,Dogs & Canines,Australian Bulldog,Q11_Transcendent
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Australian Terrier,Q1_Common
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Bedlington Terrier,Q2_Uncommon
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Blue Nose Pit Bull,Q3_Rare
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Caucasian Shepherd,Q4_Superior
165,Domain amid the Terrier Blue Australian,Dogs & Canines,French Bulldog Mix,Q5_Epic
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Kerry Blue Terrier,Q6_Mythic
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Labrador Retriever,Q7_Ancient
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Manchester Terrier,Q8_Arcane
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Neapolitan Mastiff,Q9_Celestial
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Northern Inuit Dog,Q10_Ethereal
165,Domain amid the Terrier Blue Australian,Dogs & Canines,Patterdale Terrier,Q11_Transcendent
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Siberian Retriever,Q1_Common
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Smooth Fox Terrier,Q2_Uncommon
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,American Eskimo Dog,Q3_Rare
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Australian Shepherd,Q4_Superior
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Canadian Eskimo Dog,Q5_Epic
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Chinese Crested Dog,Q6_Mythic
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Deer Head Chihuahua,Q7_Ancient
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,English Toy Terrier,Q8_Arcane
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,German Shepherd Mix,Q9_Celestial
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Irish Water Spaniel,Q10_Ethereal
176,Domain under the Shepherd Terrier Eskimo,Dogs & Canines,Kangal Shepherd Dog,Q11_Transcendent
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Petite Goldendoodle,Q1_Common
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Tenterfield Terrier,Q2_Uncommon
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Transylvanian Hound,Q3_Rare
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Apple Head Chihuahua,Q4_Superior
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Australian Retriever,Q5_Epic
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Belgian Malinois Mix,Q6_Mythic
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Bernese Mountain Dog,Q7_Ancient
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Blue German Shepherd,Q8_Arcane
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Blue Picardy Spaniel,Q9_Celestial
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Estrela Mountain Dog,Q10_Ethereal
187,Crown under the Retriever Mountain Blue,Dogs & Canines,Golden Retriever Mix,Q11_Transcendent
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Pembroke Welsh Corgi,Q1_Common
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Australian Cattle Dog,Q2_Uncommon
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Australian Kelpie Dog,Q3_Rare
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Black German Shepherd,Q4_Superior
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Black Russian Terrier,Q5_Epic
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Flat-Coated Retriever,Q6_Mythic
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Formosan Mountain Dog,Q7_Ancient
198,Depths beyond the German Shepherd Australian,Dogs & Canines,German Shepherd Guide,Q8_Arcane
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Glen Of Imaal Terrier,Q9_Celestial
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Landseer Newfoundland,Q10_Ethereal
198,Depths beyond the German Shepherd Australian,Dogs & Canines,Sable German Shepherd,Q11_Transcendent
209,March within the Terrier Shepherd American,Dogs & Canines,West Highland Terrier,Q1_Common
209,March within the Terrier Shepherd American,Dogs & Canines,White German Shepherd,Q2_Uncommon
209,March within the Terrier Shepherd American,Dogs & Canines,American Leopard Hound,Q3_Rare
209,March within the Terrier Shepherd American,Dogs & Canines,American Water Spaniel,Q4_Superior
209,March within the Terrier Shepherd American,Dogs & Canines,Anatolian Shepherd Dog,Q5_Epic
209,March within the Terrier Shepherd American,Dogs & Canines,Australian Labradoodle,Q6_Mythic
209,March within the Terrier Shepherd American,Dogs & Canines,Curly Coated Retriever,Q7_Ancient
209,March within the Terrier Shepherd American,Dogs & Canines,Dandie Dinmont Terrier,Q8_Arcane
209,March within the Terrier Shepherd American,Dogs & Canines,English Cocker Spaniel,Q9_Celestial
209,March within the Terrier Shepherd American,Dogs & Canines,Long-Haired Rottweiler,Q10_Ethereal
209,March within the Terrier Shepherd American,Dogs & Canines,Parson Russell Terrier,Q11_Transcendent
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Welsh Springer Spaniel,Q1_Common
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,American Cocker Spaniel,Q2_Uncommon
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Australian Shepherd Mix,Q3_Rare
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Bavarian Mountain Hound,Q4_Superior
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Teddy Roosevelt Terrier,Q5_Epic
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Bagle – Basset Hound Mix,Q6_Mythic
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Bernese Mountain Dog Mix,Q7_Ancient
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Chesapeake Bay Retriever,Q8_Arcane
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,English Springer Spaniel,Q9_Celestial
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,Entlebucher Mountain Dog,Q10_Ethereal
220,Labyrinth within the Spaniel Mountain Springer,Dogs & Canines,American Hairless Terrier,Q11_Transcendent
231,Crown amid the German Terrier Pointer,Dogs & Canines,American Pit Bull Terrier,Q1_Common
231,Crown amid the German Terrier Pointer,Dogs & Canines,German Longhaired Pointer,Q2_Uncommon
231,Crown amid the German Terrier Pointer,Dogs & Canines,German Wirehaired Pointer,Q3_Rare
231,Crown amid the German Terrier Pointer,Dogs & Canines,German Shorthaired Pointer,Q4_Superior
231,Crown amid the German Terrier Pointer,Dogs & Canines,Staffordshire Bull Terrier,Q5_Epic
231,Crown amid the German Terrier Pointer,Dogs & Canines,Sable Black German Shepherd,Q6_Mythic
231,Crown amid the German Terrier Pointer,Dogs & Canines,American Staffordshire Terrier,Q7_Ancient
231,Crown amid the German Terrier Pointer,Dogs & Canines,English Cream Golden Retriever,Q8_Arcane
231,Crown amid the German Terrier Pointer,Dogs & Canines,Alabai (Central Asian Shepherd),Q9_Celestial
231,Crown amid the German Terrier Pointer,Dogs & Canines,Horgi (Siborgi) Dog Breed Guide,Q10_Ethereal
231,Crown amid the German Terrier Pointer,Dogs & Canines,Nova Scotia Duck Tolling Retriever,Q11_Transcendent
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Mal Shi Dog Breed Guide: Maltese–Shih Tzu Mix,Q1_Common
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Beagle,Q2_Uncommon
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Beagle Mix,Q3_Rare
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Pocket Beagle,Q4_Superior
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Beagle Shepherd,Q5_Epic
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Bearded Collie,Q6_Mythic
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Russian Bear Dog,Q7_Ancient
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Cavalier King Charles Spaniel,Q8_Arcane
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Great Dane,Q9_Celestial
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,Greater Swiss Mountain Dog,Q10_Ethereal
242,Coil beyond the Beagle Shepherd King,Dogs & Canines,"King Shepherd: Loyal, Gentle Giants with a Protective Heart",Q11_Transcendent
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Smallmouth Bass,Q1_Common
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Eel,Q2_Uncommon
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Bass,Q3_Rare
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Fish,Q4_Superior
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Tuna,Q5_Epic
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Trout,Q6_Mythic
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Salmon,Q7_Ancient
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Catfish,Q8_Arcane
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Halibut,Q9_Celestial
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Herring,Q10_Ethereal
43,Depths of the Bass Smallmouth Tuna,Fish & Sharks,Piranha,Q11_Transcendent
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Fire Eel,Q1_Common
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Flounder,Q2_Uncommon
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Koi Fish,Q3_Rare
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Sailfish,Q4_Superior
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Sea Bass,Q5_Epic
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Stingray,Q6_Mythic
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Sturgeon,Q7_Ancient
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Wolf Eel,Q8_Arcane
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Drum Fish,Q9_Celestial
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Goby Fish,Q10_Ethereal
54,Spiral beyond the Fire Flounder Sailfish,Fish & Sharks,Manta Ray,Q11_Transcendent
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Moray Eel,Q1_Common
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Pike Fish,Q2_Uncommon
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Rock Bass,Q3_Rare
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Sea Trout,Q4_Superior
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Swai Fish,Q5_Epic
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Asian Carp,Q6_Mythic
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Banana Eel,Q7_Ancient
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Black Bass,Q8_Arcane
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Bull Trout,Q9_Celestial
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Cobia Fish,Q10_Ethereal
65,Bastion beneath the Bass Trout Moray,Fish & Sharks,Conger Eel,Q11_Transcendent
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Dragon Eel,Q1_Common
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Garden Eel,Q2_Uncommon
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Grass Carp,Q3_Rare
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Gulper Eel,Q4_Superior
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Lake Trout,Q5_Epic
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Nile Perch,Q6_Mythic
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Oscar Fish,Q7_Ancient
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Ozark Bass,Q8_Arcane
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Perch Fish,Q9_Celestial
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Ribbon Eel,Q10_Ethereal
76,Vein beneath the Perch Dragon Garden,Fish & Sharks,Skate Fish,Q11_Transcendent
87,March beneath the Snook Wahoo White,Fish & Sharks,Snook Fish,Q1_Common
87,March beneath the Snook Wahoo White,Fish & Sharks,Wahoo Fish,Q2_Uncommon
87,March beneath the Snook Wahoo White,Fish & Sharks,White Bass,Q3_Rare
87,March beneath the Snook Wahoo White,Fish & Sharks,Bonito Fish,Q4_Superior
87,March beneath the Snook Wahoo White,Fish & Sharks,Brook Trout,Q5_Epic
87,March beneath the Snook Wahoo White,Fish & Sharks,Common Carp,Q6_Mythic
87,March beneath the Snook Wahoo White,Fish & Sharks,Eel catfish,Q7_Ancient
87,March beneath the Snook Wahoo White,Fish & Sharks,Flying Fish,Q8_Arcane
87,March beneath the Snook Wahoo White,Fish & Sharks,Keta Salmon,Q9_Celestial
87,March beneath the Snook Wahoo White,Fish & Sharks,Mullet Fish,Q10_Ethereal
87,March beneath the Snook Wahoo White,Fish & Sharks,Ocean Perch,Q11_Transcendent
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Pink Salmon,Q1_Common
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Taimen Fish,Q2_Uncommon
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,X-Ray Tetra,Q3_Rare
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Yellow Bass,Q4_Superior
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,American Eel,Q5_Epic
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Atlantic Cod,Q6_Mythic
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Black Marlin,Q7_Ancient
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Blue Catfish,Q8_Arcane
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Bluefin Tuna,Q9_Celestial
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Buffalo Fish,Q10_Ethereal
98,Bastion of the Catfish Pink Salmon,Fish & Sharks,Cory Catfish,Q11_Transcendent
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Crappie Fish,Q1_Common
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Crucian Carp,Q2_Uncommon
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Electric Eel,Q3_Rare
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Golden Trout,Q4_Superior
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Pollock Fish,Q5_Epic
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Pompano Fish,Q6_Mythic
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Spotted Bass,Q7_Ancient
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Striped Bass,Q8_Arcane
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Walleye Fish,Q9_Celestial
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,Wels Catfish,Q10_Ethereal
109,Vein beyond the Bass Crappie Crucian,Fish & Sharks,White Marlin,Q11_Transcendent
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Yellow Perch,Q1_Common
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Albacore Tuna,Q2_Uncommon
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Banjo Catfish,Q3_Rare
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Blackfin Tuna,Q4_Superior
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Football Fish,Q5_Epic
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Ghost Catfish,Q6_Mythic
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Lake Sturgeon,Q7_Ancient
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Red Drum Fish,Q8_Arcane
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Scorpion Fish,Q9_Celestial
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Skipjack Tuna,Q10_Ethereal
120,Coil amid the Crab Tuna Catfish,Fish & Sharks,Snowflake Eel,Q11_Transcendent
131,Vault amid the Crab Catfish Tortoise,Fish & Sharks,Thornback Ray,Q1_Common
131,Vault amid the Crab Catfish Tortoise,Fish & Sharks,White Catfish,Q2_Uncommon
131,Vault amid the Crab Catfish Tortoise,Fish & Sharks,Black Sea Bass,Q3_Rare
131,Vault amid the Crab Catfish Tortoise,Fish & Sharks,Butterfly Fish,Q4_Superior
131,Vault amid the Crab Catfish Tortoise,Fish & Sharks,Chinook Salmon,Q5_Epic
