labyrinth_id,labyrinth_name,theme,order,quality
128,Oath of Muse & MumaPădurii,Orders,Vadātājs,Q1_Common
128,Oath of Muse & MumaPădurii,Orders,Mogwai,Q2_Uncommon
128,Oath of Muse & MumaPădurii,Orders,Moñái,Q3_Rare
128,Oath of Muse & MumaPădurii,Orders,Mooinjer veggey,Q4_Superior
128,Oath of Muse & MumaPădurii,Orders,Mo-sin-a,Q5_Epic
128,Oath of Muse & MumaPădurii,Orders,Mothman,Q6_Mythic
128,Oath of Muse & MumaPădurii,Orders,Mugwump,Q7_Ancient
128,Oath of Muse & MumaPădurii,Orders,Mummy,Q8_Arcane
128,Oath of Muse & MumaPădurii,Orders,Muma Pădurii,Q9_Celestial
128,Oath of Muse & MumaPădurii,Orders,Muse,Q10_Ethereal
128,Oath of Muse & MumaPădurii,Orders,Myling,Q11_Transcendent
129,Seal of Nav' & NemeanLion,Orders,Nachzehrer,Q1_Common
129,Seal of Nav' & NemeanLion,Orders,Naga fireballs,Q2_Uncommon
129,Seal of Nav' & NemeanLion,Orders,Naiad,Q3_Rare
129,Seal of Nav' & NemeanLion,Orders,Nariphon,Q4_Superior
129,Seal of Nav' & NemeanLion,Orders,Nargun,Q5_Epic
129,Seal of Nav' & NemeanLion,Orders,Nasnas,Q6_Mythic
129,Seal of Nav' & NemeanLion,Orders,Nav',Q7_Ancient
129,Seal of Nav' & NemeanLion,Orders,Neptune,Q8_Arcane
129,Seal of Nav' & NemeanLion,Orders,Neck,Q9_Celestial
129,Seal of Nav' & NemeanLion,Orders,Nemean Lion,Q10_Ethereal
129,Seal of Nav' & NemeanLion,Orders,Níðhöggr,Q11_Transcendent
130,Covenant of Nix & Nykštukas,Orders,Nix,Q1_Common
130,Covenant of Nix & Nykštukas,Orders,Noppera-bō,Q2_Uncommon
130,Covenant of Nix & Nykštukas,Orders,Nue,Q3_Rare
130,Covenant of Nix & Nykštukas,Orders,Nuli,Q4_Superior
130,Covenant of Nix & Nykštukas,Orders,Nuno,Q5_Epic
130,Covenant of Nix & Nykštukas,Orders,Nuppeppo,Q6_Mythic
130,Covenant of Nix & Nykštukas,Orders,Nure-onna,Q7_Ancient
130,Covenant of Nix & Nykštukas,Orders,Nykštukas,Q8_Arcane
130,Covenant of Nix & Nykštukas,Orders,Nymph,Q9_Celestial
130,Covenant of Nix & Nykštukas,Orders,Obariyon,Q10_Ethereal
130,Covenant of Nix & Nykštukas,Orders,Obia,Q11_Transcendent
131,Circle of Og and Ojáncanu,Orders,Odei,Q1_Common
131,Circle of Og and Ojáncanu,Orders,Odin,Q2_Uncommon
131,Circle of Og and Ojáncanu,Orders,Odmience,Q3_Rare
131,Circle of Og and Ojáncanu,Orders,Og,Q4_Superior
131,Circle of Og and Ojáncanu,Orders,Ogopogo,Q5_Epic
131,Circle of Og and Ojáncanu,Orders,Ogun,Q6_Mythic
131,Circle of Og and Ojáncanu,Orders,Ojáncanu,Q7_Ancient
131,Circle of Og and Ojáncanu,Orders,Okiku,Q8_Arcane
131,Circle of Og and Ojáncanu,Orders,Öksökö,Q9_Celestial
131,Circle of Og and Ojáncanu,Orders,Ōkubi,Q10_Ethereal
131,Circle of Og and Ojáncanu,Orders,Okuri-inu,Q11_Transcendent
132,Circle of Ork and Onoskelis,Orders,Onoskelis,Q1_Common
132,Circle of Ork and Onoskelis,Orders,Onryō,Q2_Uncommon
132,Circle of Ork and Onoskelis,Orders,Onza,Q3_Rare
132,Circle of Ork and Onoskelis,Orders,Oozlum bird,Q4_Superior
132,Circle of Ork and Onoskelis,Orders,Ork,Q5_Epic
132,Circle of Ork and Onoskelis,Orders,Orthrus,Q6_Mythic
132,Circle of Ork and Onoskelis,Orders,Osiris,Q7_Ancient
132,Circle of Ork and Onoskelis,Orders,Oshun,Q8_Arcane
132,Circle of Ork and Onoskelis,Orders,Owlman,Q9_Celestial
132,Circle of Ork and Onoskelis,Orders,Pard,Q10_Ethereal
132,Circle of Ork and Onoskelis,Orders,Pech,Q11_Transcendent
133,Circle of Pop and Pok-wejee-men,Orders,Peng,Q1_Common
133,Circle of Pop and Pok-wejee-men,Orders,Perchta,Q2_Uncommon
133,Circle of Pop and Pok-wejee-men,Orders,Peryton,Q3_Rare
133,Circle of Pop and Pok-wejee-men,Orders,Pim-skwa-wagen-owad,Q4_Superior
133,Circle of Pop and Pok-wejee-men,Orders,Pishtaco,Q5_Epic
133,Circle of Pop and Pok-wejee-men,Orders,Pok-wejee-men,Q6_Mythic
133,Circle of Pop and Pok-wejee-men,Orders,Ponaturi,Q7_Ancient
133,Circle of Pop and Pok-wejee-men,Orders,Pop,Q8_Arcane
133,Circle of Pop and Pok-wejee-men,Orders,Povitrulya,Q9_Celestial
133,Circle of Pop and Pok-wejee-men,Orders,Praznec,Q10_Ethereal
133,Circle of Pop and Pok-wejee-men,Orders,Pricolici,Q11_Transcendent
134,Oath of Rå & Quetzalcoatl,Orders,Púca,Q1_Common
134,Oath of Rå & Quetzalcoatl,Orders,Púki,Q2_Uncommon
134,Oath of Rå & Quetzalcoatl,Orders,Puck,Q3_Rare
134,Oath of Rå & Quetzalcoatl,Orders,Pugot,Q4_Superior
134,Oath of Rå & Quetzalcoatl,Orders,Puk,Q5_Epic
134,Oath of Rå & Quetzalcoatl,Orders,Pūķis,Q6_Mythic
134,Oath of Rå & Quetzalcoatl,Orders,Puckwudgie,Q7_Ancient
134,Oath of Rå & Quetzalcoatl,Orders,Python,Q8_Arcane
134,Oath of Rå & Quetzalcoatl,Orders,Qiqirn,Q9_Celestial
134,Oath of Rå & Quetzalcoatl,Orders,Quetzalcoatl,Q10_Ethereal
134,Oath of Rå & Quetzalcoatl,Orders,Rå,Q11_Transcendent
135,Accord of Rng and RaystownRay,Orders,Raijū,Q1_Common
135,Accord of Rng and RaystownRay,Orders,Rainbow Serpent,Q2_Uncommon
135,Accord of Rng and RaystownRay,Orders,Raróg,Q3_Rare
135,Accord of Rng and RaystownRay,Orders,Raystown Ray,Q4_Superior
135,Accord of Rng and RaystownRay,Orders,Redcap,Q5_Epic
135,Accord of Rng and RaystownRay,Orders,Re’em,Q6_Mythic
135,Accord of Rng and RaystownRay,Orders,Rephaite,Q7_Ancient
135,Accord of Rng and RaystownRay,Orders,Rokurokubi,Q8_Arcane
135,Accord of Rng and RaystownRay,Orders,Rompo,Q9_Celestial
135,Accord of Rng and RaystownRay,Orders,Rồng,Q10_Ethereal
135,Accord of Rng and RaystownRay,Orders,Rübezahl,Q11_Transcendent
136,Accord of Saci and SantaClaus,Orders,Saci,Q1_Common
136,Accord of Saci and SantaClaus,Orders,Santelmo,Q2_Uncommon
136,Accord of Saci and SantaClaus,Orders,Santa Claus,Q3_Rare
136,Accord of Saci and SantaClaus,Orders,Sânziană,Q4_Superior
136,Accord of Saci and SantaClaus,Orders,Sayona,Q5_Epic
136,Accord of Saci and SantaClaus,Orders,Sazae-oni,Q6_Mythic
136,Accord of Saci and SantaClaus,Orders,Sceadugenga,Q7_Ancient
136,Accord of Saci and SantaClaus,Orders,Sea-Wyvern,Q8_Arcane
136,Accord of Saci and SantaClaus,Orders,Selkie,Q9_Celestial
136,Accord of Saci and SantaClaus,Orders,Seps,Q10_Ethereal
136,Accord of Saci and SantaClaus,Orders,Serpopard,Q11_Transcendent
137,Accord of Shōjō and Shellycoat,Orders,Shahbaz,Q1_Common
137,Accord of Shōjō and Shellycoat,Orders,Shaitan,Q2_Uncommon
137,Accord of Shōjō and Shellycoat,Orders,Shellycoat,Q3_Rare
137,Accord of Shōjō and Shellycoat,Orders,Shōjō,Q4_Superior
137,Accord of Shōjō and Shellycoat,Orders,Sídhe,Q5_Epic
137,Accord of Shōjō and Shellycoat,Orders,Sigbin,Q6_Mythic
137,Accord of Shōjō and Shellycoat,Orders,Simurgh,Q7_Ancient
137,Accord of Shōjō and Shellycoat,Orders,Šišiga,Q8_Arcane
137,Accord of Shōjō and Shellycoat,Orders,Skin-walker,Q9_Celestial
137,Accord of Shōjō and Shellycoat,Orders,Skeleton,Q10_Ethereal
137,Accord of Shōjō and Shellycoat,Orders,Skrzak,Q11_Transcendent
138,Oath of Surma & SnowLion,Orders,Sleipnir,Q1_Common
138,Oath of Surma & SnowLion,Orders,Sluagh,Q2_Uncommon
138,Oath of Surma & SnowLion,Orders,Snow Lion,Q3_Rare
138,Oath of Surma & SnowLion,Orders,Soucouyant,Q4_Superior
138,Oath of Surma & SnowLion,Orders,Spectre,Q5_Epic
138,Oath of Surma & SnowLion,Orders,Spriggan,Q6_Mythic
138,Oath of Surma & SnowLion,Orders,Squonk,Q7_Ancient
138,Oath of Surma & SnowLion,Orders,Stuhać,Q8_Arcane
138,Oath of Surma & SnowLion,Orders,Sudice,Q9_Celestial
138,Oath of Surma & SnowLion,Orders,Šüräle,Q10_Ethereal
138,Oath of Surma & SnowLion,Orders,Surma,Q11_Transcendent
139,Ward of Sylph and Three-leggedbird,Orders,Suzaku,Q1_Common
139,Ward of Sylph and Three-leggedbird,Orders,Svaðilfari,Q2_Uncommon
139,Ward of Sylph and Three-leggedbird,Orders,Sylph,Q3_Rare
139,Ward of Sylph and Three-leggedbird,Orders,Sylvan,Q4_Superior
139,Ward of Sylph and Three-leggedbird,Orders,Taotie,Q5_Epic
139,Ward of Sylph and Three-leggedbird,Orders,Tatzelwurm,Q6_Mythic
139,Ward of Sylph and Three-leggedbird,Orders,Taurokampoi,Q7_Ancient
139,Ward of Sylph and Three-leggedbird,Orders,Te-no-me,Q8_Arcane
139,Ward of Sylph and Three-leggedbird,Orders,Teumessian Fox,Q9_Celestial
139,Ward of Sylph and Three-leggedbird,Orders,Three-legged bird,Q10_Ethereal
139,Ward of Sylph and Three-leggedbird,Orders,Thunderbird,Q11_Transcendent
140,Ward of Thor and Toothfairy,Orders,Thor,Q1_Common
140,Ward of Thor and Toothfairy,Orders,Tiddy Mun,Q2_Uncommon
140,Ward of Thor and Toothfairy,Orders,Timingila,Q3_Rare
140,Ward of Thor and Toothfairy,Orders,Tiyanak,Q4_Superior
140,Ward of Thor and Toothfairy,Orders,Tizheruk,Q5_Epic
140,Ward of Thor and Toothfairy,Orders,Tomte,Q6_Mythic
140,Ward of Thor and Toothfairy,Orders,Tōtetsu,Q7_Ancient
140,Ward of Thor and Toothfairy,Orders,Tooth fairy,Q8_Arcane
140,Ward of Thor and Toothfairy,Orders,Tsul 'Kalu,Q9_Celestial
140,Ward of Thor and Toothfairy,Orders,Tylwyth Teg,Q10_Ethereal
140,Ward of Thor and Toothfairy,Orders,Tulpa,Q11_Transcendent
141,Oath of Ur & Tzitzimitl,Orders,Turehu,Q1_Common
141,Oath of Ur & Tzitzimitl,Orders,Türst,Q2_Uncommon
141,Oath of Ur & Tzitzimitl,Orders,Tyger,Q3_Rare
141,Oath of Ur & Tzitzimitl,Orders,Typhon,Q4_Superior
141,Oath of Ur & Tzitzimitl,Orders,Tzitzimitl,Q5_Epic
141,Oath of Ur & Tzitzimitl,Orders,Ukko,Q6_Mythic
141,Oath of Ur & Tzitzimitl,Orders,Ungaikyō,Q7_Ancient
141,Oath of Ur & Tzitzimitl,Orders,Unhcegila,Q8_Arcane
141,Oath of Ur & Tzitzimitl,Orders,Unktehi,Q9_Celestial
141,Oath of Ur & Tzitzimitl,Orders,Unktehila,Q10_Ethereal
141,Oath of Ur & Tzitzimitl,Orders,Ur,Q11_Transcendent
142,Synod of Vila & Vântoase,Orders,Vila,Q1_Common
142,Synod of Vila & Vântoase,Orders,Vilkacis,Q2_Uncommon
142,Synod of Vila & Vântoase,Orders,Uriaș,Q3_Rare
142,Synod of Vila & Vântoase,Orders,Utukku,Q4_Superior
142,Synod of Vila & Vântoase,Orders,Valkyrie,Q5_Epic
142,Synod of Vila & Vântoase,Orders,Vâlvă,Q6_Mythic
142,Synod of Vila & Vântoase,Orders,Valravn,Q7_Ancient
142,Synod of Vila & Vântoase,Orders,Vântoase,Q8_Arcane
142,Synod of Vila & Vântoase,Orders,Vardøger,Q9_Celestial
142,Synod of Vila & Vântoase,Orders,Veļi,Q10_Ethereal
142,Synod of Vila & Vântoase,Orders,Víbria,Q11_Transcendent
143,Accord of Warg and Vucub-Caquix,Orders,White Lady,Q1_Common
143,Accord of Warg and Vucub-Caquix,Orders,Viruñas,Q2_Uncommon
143,Accord of Warg and Vucub-Caquix,Orders,Vishap,Q3_Rare
143,Accord of Warg and Vucub-Caquix,Orders,Víðópnir,Q4_Superior
143,Accord of Warg and Vucub-Caquix,Orders,Vodyanoy,Q5_Epic
143,Accord of Warg and Vucub-Caquix,Orders,Vucub-Caquix,Q6_Mythic
143,Accord of Warg and Vucub-Caquix,Orders,Warak ngendog,Q7_Ancient
143,Accord of Warg and Vucub-Caquix,Orders,Warg,Q8_Arcane
143,Accord of Warg and Vucub-Caquix,Orders,Warraguk,Q9_Celestial
143,Accord of Warg and Vucub-Caquix,Orders,Wechuge,Q10_Ethereal
143,Accord of Warg and Vucub-Caquix,Orders,Whowie,Q11_Transcendent
144,Seal of Yuxa & Wolpertinger,Orders,Yuxa,Q1_Common
144,Seal of Yuxa & Wolpertinger,Orders,Winged lion,Q2_Uncommon
144,Seal of Yuxa & Wolpertinger,Orders,Wolpertinger,Q3_Rare
144,Seal of Yuxa & Wolpertinger,Orders,Wraith,Q4_Superior
144,Seal of Yuxa & Wolpertinger,Orders,Wulver,Q5_Epic
144,Seal of Yuxa & Wolpertinger,Orders,Wu Tou Gui,Q6_Mythic
144,Seal of Yuxa & Wolpertinger,Orders,Wyrm,Q7_Ancient
144,Seal of Yuxa & Wolpertinger,Orders,Wyvern,Q8_Arcane
144,Seal of Yuxa & Wolpertinger,Orders,Xana,Q9_Celestial
144,Seal of Yuxa & Wolpertinger,Orders,Xanthus,Q10_Ethereal
144,Seal of Yuxa & Wolpertinger,Orders,Xelhua,Q11_Transcendent
145,Ward of Xiao and Yara-ma-yha-who,Orders,Xiuhcoatl,Q1_Common
145,Ward of Xiao and Yara-ma-yha-who,Orders,Xiao,Q2_Uncommon
145,Ward of Xiao and Yara-ma-yha-who,Orders,Xing Tian,Q3_Rare
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yagyō-san,Q4_Superior
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yaksha,Q5_Epic
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yara-ma-yha-who,Q6_Mythic
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yeti,Q7_Ancient
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yōsei,Q8_Arcane
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yosuzume,Q9_Celestial
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yowie,Q10_Ethereal
145,Ward of Xiao and Yara-ma-yha-who,Orders,Yuki-onna,Q11_Transcendent
146,Covenant of Zin & ZhūQuè,Orders,Zhū Què,Q1_Common
146,Covenant of Zin & ZhūQuè,Orders,Yūrei,Q2_Uncommon
146,Covenant of Zin & ZhūQuè,Orders,Zahhak,Q3_Rare
146,Covenant of Zin & ZhūQuè,Orders,Žaltys,Q4_Superior
146,Covenant of Zin & ZhūQuè,Orders,Zamzummim,Q5_Epic
146,Covenant of Zin & ZhūQuè,Orders,Zână,Q6_Mythic
146,Covenant of Zin & ZhūQuè,Orders,Zduhać,Q7_Ancient
146,Covenant of Zin & ZhūQuè,Orders,Zeus,Q8_Arcane
146,Covenant of Zin & ZhūQuè,Orders,Zin,Q9_Celestial
146,Covenant of Zin & ZhūQuè,Orders,Ziz,Q10_Ethereal
146,Covenant of Zin & ZhūQuè,Orders,Zmeu,Q11_Transcendent
